id,song_title,song_artist,label
T2_TRAIN_0871,No Se Va (En Vivo),Grupo Frontera,NR
T2_TRAIN_0872,Vacaciones,Wisin,S
T2_TRAIN_0873,Tú Me Dijiste Adiós,Los Sacrificio (Ft. Carlo F. Golda & Miquel C. Bosch),NR
T2_TRAIN_0874,Déjame Entrar,Maná,S
T2_TRAIN_0875,Dile,Sergio Vargas,S
T2_TRAIN_0876,Ginza,J Balvin,S
T2_TRAIN_0877,Causas Pendientes,Reality & KG970,NR
T2_TRAIN_0878,Cancioncitas de Amor,Romeo Santos,NR
T2_TRAIN_0879,Tu Cariño Es Mi Castigo (Bulerías),Camarón De La Isla (Ft. Paco de Lucía),NR
T2_TRAIN_0880,My Blood (Cumbia Remix),"Los Perros Chatos, Polimá Westcoast & Pablo Chill-E",V
T2_TRAIN_0881,Amor De Mujer,Paulina Rubio,V
T2_TRAIN_0882,Terrenal,Julión Álvarez y su Norteño Banda,NR
T2_TRAIN_0883,El Día Que Me Quieras,Luis Miguel,NR
T2_TRAIN_0884,La 40,"Lil Troca, Lucho SSJ & Franux BB (Ft. MC Buzzz)",S
T2_TRAIN_0885,La banda borracha,Valentín Elizalde,NR
T2_TRAIN_0886,Curo Tus Labios,Pablo Alborán,NR
T2_TRAIN_0887,Mi Marylin Particular,Nacho Vegas,V
T2_TRAIN_0888,Gira que gira,Ters (ESP),NR
T2_TRAIN_0889,Enséñame,RBD,NR
T2_TRAIN_0890,"Lo Que Pasó, Pasó",Daddy Yankee,V
T2_TRAIN_0891,NO ESTOY BUSCANDO PAZ,Yung MA,NR
T2_TRAIN_0892,Yo Quisiera,Reik,NR
T2_TRAIN_0893,TU ÁNGEL GUARDIÁN,HELIOS MAR,NR
T2_TRAIN_0894,Ya No Me Quieres Querer,Antony Santos,NR
T2_TRAIN_0895,Hechizo,Myke Towers,S
T2_TRAIN_0896,Me Cai De La Nube,Cornelio Reyna,H
T2_TRAIN_0897,A Mi Que Me Quedo,Los Invasores de Nuevo Leon,NR
T2_TRAIN_0898,Te Quedas O Te Vas,Alejandro Fernández,NR
T2_TRAIN_0899,Viajo Sin Ver (Remix),"Jon Z (Ft. Almighty, De La Ghetto, El Alfa, Ele A El Dominio, Jeycyn, Juanka, Lyan, Miky Woodz, Noriel & Pusho)",S
T2_TRAIN_0900,Necesito Oir Tu Voz,Los Rehenes,NR
T2_TRAIN_0901,Torero,Chayanne,NR
T2_TRAIN_0902,Entre la Guerra y el Amor,Delux (MEX),NR
T2_TRAIN_0903,Mi Enemigo El Amor,Pancho Barraza,NR
T2_TRAIN_0904,Cien Años,Pedro Infante,NR
T2_TRAIN_0905,Acábame de Matar,Eli Lein,NR
T2_TRAIN_0906,2 Mujeres en My Cama,Cartel de Santa,S
T2_TRAIN_0907,Sali Porque Sali,Cheo Feliciano,NR
T2_TRAIN_0908,Un Tonto Taxista Enamorado,Joel Gonzales,NR
T2_TRAIN_0909,La Ingrata,Café Tacvba,H
T2_TRAIN_0910,Soy Peor,Bad Bunny,S
T2_TRAIN_0911,Noche de Travesura,Héctor “El Father” (Ft. Divino),S
T2_TRAIN_0912,Tengo Miedo,Ramón Ayala y Sus Bravos Del Norte,NR
T2_TRAIN_0913,Ya Te Olvidé,Kiko Rodriguez,NR
T2_TRAIN_0914,Brujeria,El Gran Combo de Puerto Rico,S
T2_TRAIN_0915,Nomas Por Tu Culpa,Los Huracanes Del Norte,H
T2_TRAIN_0916,Juguete,"Yan Block, NTG & SAIKO",S
T2_TRAIN_0917,Mayores,Becky G & Bad Bunny,S
T2_TRAIN_0918,Suave y Lento,Amarion,S
T2_TRAIN_0919,Amárrate a una escoba y vuela lejos,Caifanes,NR
T2_TRAIN_0920,Me muero por ti,Luis Miguel,NR
T2_TRAIN_0921,No Puedo Olvidar Tu Voz,Julión Álvarez y su Norteño Banda,NR
T2_TRAIN_0922,Amor de Tres,Bryant Myers (Ft. Hozwal),S
T2_TRAIN_0923,7 Pollo,Bulin 47,S
T2_TRAIN_0924,Kobe En LA,JHAYCO,V
T2_TRAIN_0925,Salsa Con Coco,Pochi Y Su Cocoband,S
T2_TRAIN_0926,Aléjate de Mí,Camila,NR
T2_TRAIN_0927,Lo Siento Mi Amor,Lupita D'Alessio,S
T2_TRAIN_0928,La Muerte De Un Gallero,Vicente Fernández,NR
T2_TRAIN_0929,Mi enfermedad,Andrés Calamaro,NR
T2_TRAIN_0930,Como Han Pasado Los Anos,Julio Iglesias,NR
T2_TRAIN_0931,Ella Es,Tony Vega,S
T2_TRAIN_0932,Un Hombre Busca Una Mujer,Luis Miguel,H
T2_TRAIN_0933,Tócate Tu Misma (Remix),"Alexis y Fido (Ft. Anonimus, Bad Bunny, Brytiago, Jon Z & Lary Over)",S
T2_TRAIN_0934,Sexo Virtual,Rauw Alejandro,S
T2_TRAIN_0935,Lento,Nfasis,S
T2_TRAIN_0936,La Muralla Verde,Los Enanitos Verdes,NR
T2_TRAIN_0937,Mujer De Todos Mujer De Nadie,Calle 24,S
T2_TRAIN_0938,Aquí Sigo,3AM,H
T2_TRAIN_0939,Ke Me Pasará N La Boka,Frank T,NR
T2_TRAIN_0940,No Queda Nada,Arca,NR
T2_TRAIN_0941,No Le Hago Falta,Carolina Ross,NR
T2_TRAIN_0942,Chivirika,El Villanord & Yailin la Mas Viral,S
T2_TRAIN_0943,Humo en la Trampa 2,"Alemán (Ft. Dee, Fntxy, Muelas De Gallo & Yoga Fire)",S
T2_TRAIN_0944,El Rey Del Rodeo Medley: Ella Es Así / Suficiente Amor / Eclipse / ¿Cómo Le Haré?,La Casetera (Ft. Destiny Navaira & Rigo Navaira),NR
T2_TRAIN_0945,No Digas Mi Nombre,​calle x vida & Foudeqush,NR
T2_TRAIN_0946,Punto muerto,Fernando Cabrera,NR
T2_TRAIN_0947,La Neta,Lenny Tavárez,V
T2_TRAIN_0948,Déjate Llevar,Alex Rose (Ft. Lyanno),S
T2_TRAIN_0949,Mi lado Oscuro,Pozo Musikandante (Ft. Hijo Pródigo aka J-Pro),S
T2_TRAIN_0950,Chuky Bobo (Remix),"Yomel El Meloso, Distin Prada & Royel 27 (Ft. Pablo Piddy)",S
T2_TRAIN_0951,Arriba,Natanael Cano,S
T2_TRAIN_0952,El malo,Aventura,NR
T2_TRAIN_0953,La Muñeca,Thomaz (VEN),S
T2_TRAIN_0954,Chaca que machaca,Fuyen,NR
T2_TRAIN_0955,Ritmo en el Corazón,Celia Cruz & Ray Barretto,NR
T2_TRAIN_0956,Círculo Vicioso,Granuja,V
T2_TRAIN_0957,El Golpe Traidor,Antonio Aguilar,NR
T2_TRAIN_0958,Bella Traición,Belinda,NR
T2_TRAIN_0959,SUBIDÓN,"YSY A, Koki LS & SPONSOR DIOS",S
T2_TRAIN_0960,Una Vaina Loca,"Fuego, Manuel Turizo & Duki",S
T2_TRAIN_0961,Soñadora,Verónica castro,NR
T2_TRAIN_0962,NADIE SABE,Bad Bunny,NR
T2_TRAIN_0963,Morado,J Balvin,S
T2_TRAIN_0964,Arboles De La Barranca,Carlos Y José,NR
T2_TRAIN_0965,En Los Puritos Huesos,La Arrolladora Banda El Limón De René Camacho,NR
T2_TRAIN_0966,Mi Primer Amor,Pesado,NR
T2_TRAIN_0967,"Hijo de puta policía , te kiero pikar",Yung MA,V
T2_TRAIN_0968,Te Compro,Duelo,S
T2_TRAIN_0969,No me arrepiento de nada,Estela Nuñez,NR
T2_TRAIN_0970,Si Volviera a Nacer,Esteman (Ft. Lila Downs),NR
T2_TRAIN_0971,Para Ser un Rapper,Sho-Hai,S
T2_TRAIN_0972,Perdóname,FMK,NR
T2_TRAIN_0973,Mi destino fue quererte,El cejas y su banda fuego,NR
T2_TRAIN_0974,Esa Mujer,Tony Vega,NR
T2_TRAIN_0975,Vida Mafiosa,Los Dareyes De La Sierra,NR
T2_TRAIN_0976,La Suavecita,Valentín Elizalde,NR
T2_TRAIN_0977,Qué Bonita es mi Tierra,Carlos Rivera,NR
T2_TRAIN_0978,Ni Dada La Quiero,Los Invasores de Nuevo Leon,H
T2_TRAIN_0979,Tanto Que Me Gusta,El Mayor Clásico & NATTI NATASHA,S
T2_TRAIN_0980,La Gata Montesa,Ismael Rivera,V
T2_TRAIN_0981,No Puedo Olvidarte,Maluma (Ft. Nicky Jam),V
T2_TRAIN_0982,La Tanga,Oro Sólido,S
T2_TRAIN_0983,El Lujo de Tenerte,Régulo Caro,NR
T2_TRAIN_0984,Amor Brutal,Los primos mx,S
T2_TRAIN_0985,VACAXIONES,Feid,S
T2_TRAIN_0986,Si Tú Me Dices Ven,Luis Figueroa,NR
T2_TRAIN_0987,La Baraja,Banda Los Recoditos,NR
T2_TRAIN_0988,Fiesta en la galaxia,Lil Moss (Ft. Recycled J),NR
T2_TRAIN_0989,En Contra,Dulce María,NR
T2_TRAIN_0990,La Araña,Grupo Alfa 7,S
T2_TRAIN_0991,La Mataré,Loquillo y Los Trogloditas,V
T2_TRAIN_0992,Voy A Tener Que Olvidarla,Intocable,NR
T2_TRAIN_0993,La Vuelta Al Mundo,Calle 13,NR
T2_TRAIN_0994,Estamos Clear,Miky Woodz (Ft. Bad Bunny),S
T2_TRAIN_0995,Suave (Remix),"El Alfa (Ft. Bryant Myers, Chencho Corleone, Jon Z, Miky Woodz & Noriel)",S
T2_TRAIN_0996,Adelante corazón [En vivo],María José (Ft. Yuri (MEX)),NR
T2_TRAIN_0997,El baile del sua sua,Kinito Mendez,S
T2_TRAIN_0998,Nadie Como Tú,Wisin & Yandel (Ft. Don Omar),S
T2_TRAIN_0999,Amor de Madre,Aventura,V
T2_TRAIN_1000,La Farsante,Juan Gabriel,H
T2_TRAIN_1001,Nana,FERNANDOCOSTA & Natos y Waor,V
T2_TRAIN_1002,Bésame,Ricardo Montaner,NR
T2_TRAIN_1003,Curazao,El Alfa & Farruko,S
T2_TRAIN_1004,La Cartera,Farruko & Bad Bunny,V
T2_TRAIN_1005,Venezia,Hombres G,NR
T2_TRAIN_1006,Cada Vez Me Gusta Más,La Energía Norteña,NR
T2_TRAIN_1007,La cumbia de los trapos,Yerba Brava,NR
T2_TRAIN_1008,El Amor,Ricardo Arjona,NR
T2_TRAIN_1009,Secreto,KAROL G & Anuel AA,S
T2_TRAIN_1010,Brindemos,Anuel AA (Ft. Ozuna),S
T2_TRAIN_1011,Levantando Polvadera,Voz de Mando,V
T2_TRAIN_1012,Finge Que Me Amas,Tony Dize,S
T2_TRAIN_1013,Con El Humo,Atomic Otro Way,S
T2_TRAIN_1014,El Teke Teke,Crazy Design (Ft. Carlitos Wey),V
T2_TRAIN_1015,Juan Martha,La Original Banda El Limón De Salvador Lizárraga,NR
T2_TRAIN_1016,Los Malaventurados No Lloran,PXNDX,NR
T2_TRAIN_1017,La Bolsa,Bersuit Vergarabat,NR
T2_TRAIN_1018,Cachamba,Kinito Mendez,NR
T2_TRAIN_1019,Ella Quiere Beber (Remix),Anuel AA & Romeo Santos,S
T2_TRAIN_1020,Nadie Quiere Que Bailes Con Nadie,Manuel Carrasco,H
T2_TRAIN_1021,Chica Virtual,Arcángel,S
T2_TRAIN_1022,Que Me De Más Que Amor,Guayo Man,S
T2_TRAIN_1023,Qué Bello,La Sonora Dinamita,NR
T2_TRAIN_1024,La Planta,Caos,S
T2_TRAIN_1025,Tú Eres Ajena,Frank Reyes,NR
T2_TRAIN_1026,Échame la Culpa,Luis Fonsi & Demi Lovato,NR
T2_TRAIN_1027,Voy a apagar la luz,Armando Manzanero,S
T2_TRAIN_1028,Bésame,Camila,NR
T2_TRAIN_1029,Ave María,David Bisbal,NR
T2_TRAIN_1030,Mujeres Calientes,3-2 Get Funky,S
T2_TRAIN_1031,La Pipa De La Paz,Aterciopelados,NR
T2_TRAIN_1032,Amor a Medias,Ha-Ash,NR
T2_TRAIN_1033,Si te vas,LIT killah,NR
T2_TRAIN_1034,Baraja De Oro,Ramón Ayala y Sus Bravos Del Norte,V
T2_TRAIN_1035,Dime Si Te Vas Con El,Nigga (Ft. Mr Saik),V
T2_TRAIN_1036,Nuestro Amor,RBD,NR
T2_TRAIN_1037,"Te Quiero Tanto, Tanto",OV7,NR
T2_TRAIN_1038,Agua,Jarabe de Palo,NR
T2_TRAIN_1039,En el Amor No Se Manda,Carlos Rivera (Ft. Yuridia),NR
T2_TRAIN_1040,Amor de Colegio,"Luxian (Ft. Andresito Otro Corte, Bastian La Amenaza, Boss Supreme Lirycs, Chuchu Retro, El Bai, Gabo El Chamaquito & Uzbell)",H
T2_TRAIN_1041,A veces Lloro,Los Del Limit,NR
T2_TRAIN_1042,Dale Fuego,Cartel de Santa & Big Man,S
T2_TRAIN_1043,Lo Que Tu Quieras,Javiielo,S
T2_TRAIN_1044,Chapiadora,Cazzu,S
T2_TRAIN_1045,La Mujer Que No Soñé,Ricardo Arjona,NR
T2_TRAIN_1046,El Perdedor,Aventura,NR
T2_TRAIN_1047,Cara Bonita,"Dani MDR, Barroso",H
T2_TRAIN_1048,Dispuesto,Maluma (Ft. Ozuna),S
T2_TRAIN_1049,Si Te Vas Conmigo,Lunay,NR
T2_TRAIN_1050,LA GRASA,"Blunted Vato (Ft. Black O, G BENZ & Tymo Benz)",S
T2_TRAIN_1051,Nunca te doblarás,Jaguares,NR
T2_TRAIN_1052,Duele (crazy),Kalimba,NR
T2_TRAIN_1053,Vuelve,Ricky Martin,NR
T2_TRAIN_1054,La tequilera,Jenni Rivera,NR
T2_TRAIN_1055,Don Diablo,Miguel Bosé,S
T2_TRAIN_1056,La canelera,Los capos de mexico,V
T2_TRAIN_1057,Cuernito armani,El Komander,NR
T2_TRAIN_1058,Perdono y Olvido,Leonel García (Ft. Ana Torroja),NR
T2_TRAIN_1059,Tan Celoso,Chimbala,S
T2_TRAIN_1060,Un besito más,Jesse & Joy (Ft. Juan Luis Guerra),NR
T2_TRAIN_1061,Alucinado,Yahir,NR
T2_TRAIN_1062,Cuestion De Tiempo,Yoi Carrera,NR
T2_TRAIN_1063,Yo Sin Tu Amor,Grupo Límite,NR
T2_TRAIN_1064,Mi Mala,Mau y Ricky (Ft. KAROL G),S
T2_TRAIN_1065,Viva El Amor,Remmy Valenzuela,NR
T2_TRAIN_1066,Danza Rota,Soda Stereo,NR
T2_TRAIN_1067,Rogaciano,Miguel Aceves Mejía,NR
T2_TRAIN_1068,HP,Maluma,S
T2_TRAIN_1069,Lo que me hiciste,Víctor Manuelle,NR
T2_TRAIN_1070,Si Ella Quisiera,Justin Quiles,S
T2_TRAIN_1071,"Anuel AA: Bzrp Music Sessions, Vol. 46",Bizarrap & Anuel AA,V
T2_TRAIN_1072,Sentimettal,Moderatto,NR
T2_TRAIN_1073,Cuando Te Entregues A Él,Banda Los Recoditos,NR
T2_TRAIN_1074,Aceleras,Xavibo & El Hombre Viento,NR
T2_TRAIN_1075,Yo Tengo Hoy,Gloria Trevi,NR
T2_TRAIN_1076,Mi Niña,Ozuna,S
T2_TRAIN_1077,Como Una Novela,Los Acosta,H
T2_TRAIN_1078,A Cualquier Precio (Versión 2019),Valeria Lynch,NR
T2_TRAIN_1079,Déjate Querer,"Lalo Ebratt, Sebastián Yatra & Yera (Ft. Trapical)",S
T2_TRAIN_1080,Como olvidarla,La Firma,NR
T2_TRAIN_1081,Hola Beba,Cosculluela,S
T2_TRAIN_1082,Quiero Hacerte El Amor,Tito Rojas,S
T2_TRAIN_1083,Medusa,"JHAYCO, Anuel AA & J Balvin",S
T2_TRAIN_1084,No Te Puedo Querer,Young Bippo,S
T2_TRAIN_1085,Atrevida,"DEKKO, Beéle & Montano (Ft. DEKKO & Montano)",S
T2_TRAIN_1086,Con Dinero Baila el Perro,Peso Pluma,V
T2_TRAIN_1087,Anacaona,Cheo Feliciano,NR
T2_TRAIN_1088,Pa’ Que Aprenda A Bailar,Frankie Boy,S
T2_TRAIN_1089,Te Busco,Cosculluela (Ft. Nicky Jam),S
T2_TRAIN_1090,Olvídame Tú,Duelo,V
T2_TRAIN_1091,Amor de Estudiante,El Poder Del Norte,NR
T2_TRAIN_1092,Dilema,JHAYCO,S
T2_TRAIN_1093,Los Lujos Del R,Enigma Norteño,S
T2_TRAIN_1094,DM,Mueka (Ft. Cosculluela),S
T2_TRAIN_1095,Rompecabezas,Aterciopelados,NR
T2_TRAIN_1096,Adrenalina,Wisin (Ft. Jennifer Lopez & Ricky Martin),S
T2_TRAIN_1097,Yo Soy Una Mujer,Jenni Rivera,NR
T2_TRAIN_1098,Payaso,Arcángel,NR
T2_TRAIN_1099,Soldadito marinero,Fito & Fitipaldis,NR
T2_TRAIN_1100,Que te reemplace,Kcs,V
T2_TRAIN_1101,La Chancla,La Bala,NR
T2_TRAIN_1102,El Rey De La Popola,Rochy RD & Tokischa,S
T2_TRAIN_1103,Allá en el Rancho Grande,Jorge Negrete,NR
T2_TRAIN_1104,Corazón Acelerao,Wisin,S
T2_TRAIN_1105,Te lo pido por favor,Pesado,NR
T2_TRAIN_1106,te pongo mal(prendelo),Kali Uchis (Ft. Jowell & Randy),S
T2_TRAIN_1107,Paz En Este Amor,Fidel Rueda,NR
T2_TRAIN_1108,No Te Quites La Ropa,Emmanuel,S
T2_TRAIN_1109,Mal Portado,El Makabelico & Luis R Conriquez (Ft. El Makabelico (Comando Exclusivo) & Luis R Conriquez),V
T2_TRAIN_1110,Me Dejaste Abandonado,Frank Reyes,NR
T2_TRAIN_1111,Estamos Arriba,Bad Bunny & Myke Towers,S
T2_TRAIN_1112,Solamente Tú,Pablo Alborán,NR
T2_TRAIN_1113,Te He Querido Te He Llorado,Ivy Queen,V
T2_TRAIN_1114,Impacto,Enjambre,NR
T2_TRAIN_1115,Nadie,Remmy Valenzuela,NR
T2_TRAIN_1116,Cuánto Lo Siento (I’m Sorry),Roxette,NR
T2_TRAIN_1117,No La Voy A Engañar,El Trono De México,H
T2_TRAIN_1118,La Fiera,Los Tigrillos (Ft. Tropical Panamá),H
T2_TRAIN_1119,Perro Andaluz,Serú Girán,NR
T2_TRAIN_1120,La colorada,Pibes Chorros,S
T2_TRAIN_1121,No Eres Nada,Enso Uno,NR
T2_TRAIN_1122,Mi Amante,Valentín Elizalde,S
T2_TRAIN_1123,Hoy Soy Feliz,Buknas de culiacan,NR
T2_TRAIN_1124,Pura Falsedad,"Mark B (Ft. DJ Luian, Farruko, Justin Quiles & KEVIN ROLDAN)",S
T2_TRAIN_1125,Malabares,Duelo,NR
T2_TRAIN_1126,7 Días,Gabito Ballesteros & Tito Double P,V
T2_TRAIN_1127,Quítate Que Ma’sturbas (Perra Arrabalera),Molotov,S
T2_TRAIN_1128,A Mi Lao,Denom & El Jincho (Ft. El Alquimista & Hades),S
T2_TRAIN_1129,RAM PAM PAM,NATTI NATASHA & Becky G,S
T2_TRAIN_1130,La Traidora,Pedro Infante,H
T2_TRAIN_1131,Obsesión,Aventura (Ft. Judy Santos),V
T2_TRAIN_1132,Pobre Corazón,Ivy Queen (Ft. Divino),NR
T2_TRAIN_1133,Inevitable,Dulce María,S
T2_TRAIN_1134,Si No Fuera Por...,Soda Stereo,NR
T2_TRAIN_1135,Sin un Amor,Carlos Rivera,NR
T2_TRAIN_1136,Amor de Pobre,Zion (Ft. Eddie Dee),S
T2_TRAIN_1137,Las Mujeres,"Cosculluela, Mueka & Jungl",NR
T2_TRAIN_1138,Vos me enseñaste a amar,Dante Pereyra (Ft. Nit de Llum),NR
T2_TRAIN_1139,Pégame Tu Vicio,Eddy Herrera,NR
T2_TRAIN_1140,Una fiesta de la gran puta (Picnic en el cuarto ”C”),Zambayonny,V
T2_TRAIN_1141,Como un perro,Libido,NR
T2_TRAIN_1142,PÉRDONAME,María Sánchez (Ft. Dellachaouen),NR
T2_TRAIN_1143,El Muro,Daddy Yankee,S
T2_TRAIN_1144,Por Qué Tuvo Que Ser,El Poder Del Norte,NR
T2_TRAIN_1145,Hoy voy a asesinarte,Siniestro Total,V
T2_TRAIN_1146,Ni Tú Ni Nadie,Alaska y Dinarama,NR
T2_TRAIN_1147,Hombre Casado,Los Shapis,NR
T2_TRAIN_1148,Tú y las nubes,José Alfredo Jiménez,S
T2_TRAIN_1149,Te Aprovechas,Grupo Límite,H
T2_TRAIN_1150,Sufre como yo,Albert Pla,H
T2_TRAIN_1151,No Te Hagas La Loca,Noriel (Ft. Manuel Turizo),H
T2_TRAIN_1152,Chuy y Mauricio,El Potro de Sinaloa,NR
T2_TRAIN_1153,Conteo,Don Omar,S
T2_TRAIN_1154,Por Jugar Al Amor,Los betos,NR
T2_TRAIN_1155,CUIDAO POR AHÍ,J Balvin & Bad Bunny,S
T2_TRAIN_1156,La Hummer y el Camaro,Voz de Mando (Ft. Escolta de Guerra & Jorge Santacruz),NR
T2_TRAIN_1157,Kloroformo en el Entorno,Flowklorikos (Ft. Shotta),V
T2_TRAIN_1158,Luna Negra,Rey Ruiz,NR
T2_TRAIN_1159,El Daño Que Me Haces,Olga Tañón,NR
T2_TRAIN_1160,No Quiere Enamorarse,Ozuna,S
T2_TRAIN_1161,Imaginaste,JHAYCO & Tainy,S
T2_TRAIN_1162,Por Nada,Henry Santos,S
T2_TRAIN_1163,La Mujer Policía,Eladio Romero Santos,S
T2_TRAIN_1164,Desesperadamente,Eydie Gormé & Los Panchos,NR
T2_TRAIN_1165,"Guitarras, lloren guitarras",Cuco Sanchez,NR
T2_TRAIN_1166,El Caminante,La dinastia de tuzantla mich,NR
T2_TRAIN_1167,El Amor De Mi Vida,La Energía Norteña,NR
T2_TRAIN_1168,Porque Aún Te Amo,Luciano Pereyra,NR
